Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
57454-145340,PF,Reggie,Reggie Perry,Perry,9.438095092773438,21,3500,BKN@NO,BKN,NO,O,Covid-19,,,,PF
57454-84674,SF,Kevin,Kevin Knox,Knox,8.077777438693577,36,3500,CHA@NY,NY,CHA,,,,,,SF
57454-145350,PF,Robert,Robert Woodard,Woodard,3.290909160267223,11,3500,MIN@SAC,SAC,MIN,O,Back,,,,PF
57454-145348,SG,Immanuel,Immanuel Quickley,Quickley,18.53207570201946,53,3500,CHA@NY,NY,CHA,,,,,,SG
57454-85466,PF,Wenyen,Wenyen Gabriel,Gabriel,3.033333248562283,9,3500,BKN@NO,NO,BKN,,,,,,PF
57454-23772,PG,Yogi,Yogi Ferrell,Ferrell,21.950000762939453,2,3500,LAC@POR,LAC,POR,,,,,,PG
57454-84701,C,Chimezie,Chimezie Metu,Metu,9.737499872843424,24,3500,MIN@SAC,SAC,MIN,,,,,,C
57454-23780,SF,Jake,Jake Layman,Layman,10.757142566499256,42,3500,MIN@SAC,MIN,SAC,,,,,,SF
57454-110317,PG,Jaylen,Jaylen Nowell,Nowell,16.37631546823602,38,3500,MIN@SAC,MIN,SAC,GTD,Lower leg,,,,PG
57454-84718,PF,Alize,Alize Johnson,Johnson,14.580000305175782,10,3500,BKN@NO,BKN,NO,,,,,,PF
57454-110329,PF,Bruno,Bruno Fernando,Fernando,4.742307809682993,26,3500,ORL@ATL,ATL,ORL,,,,,,PF
57454-97018,PG,Chris,Chris Chiozza,Chiozza,10.7863637750799,22,3500,BKN@NO,BKN,NO,O,Hand,,,,PG
57454-110333,SF,Jarrett,Jarrett Culver,Culver,11.494117288028493,34,3500,MIN@SAC,MIN,SAC,,,,,,SF
57454-110334,SG,Justin,Justin James,James,3.5079998779296875,25,3500,MIN@SAC,SAC,MIN,,,,,,SG
